9.756097560975609539e-01
9.756097560975609539e-01
9.756097560975609539e-01
9.756097560975609539e-01
9.756097560975609539e-01
9.756097560975609539e-01
9.268292682926829729e-01
8.780487804878048808e-01
7.073170731707316694e-01
4.634146341463414864e-01
