9.044585987261146709e-01
9.044585987261146709e-01
8.917197452229299603e-01
8.747346072186836796e-01
8.386411889596603331e-01
7.643312101910828549e-01
5.902335456475583664e-01
3.354564755838640999e-01
1.443736730360934140e-01
3.609341825902335349e-02
