1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00,1.732050807568877193e+00
