0,0,-0.77148548536926276
0,1,0.034553924084716789
0,2,0.030661695380912856
0,3,-0.03364757055874492
0,4,-0.032741463102454189
0,5,-0.032830482101292628
0,7,0.030217004798715922
0,8,0.033254118969921372,0.00049371655671446993
0,9,-0.025110969981681885,-0.022599493824630869
0,10,-0.031150827202475587,0.00053367925593293631
0,11,0.030071839016312798,0.0055170503974918874
0,12,-0.0018595231831912615,-0.032796991578202664
0,13,-0.032189728133452403,-0.0045631737200700134
0,14,0.018221161271972663,0.025391915768155374
0,15,-0.0,-0.033796900013686557
0,17,0.0,-0.033001208230435231
0,18,-0.023844128335529478,-0.01905125577100298
0,19,0.030284261154198668,0.0
0,21,0.026405492621550442,-0.01687674555359053
0,22,-0.028858726910300447,0.013454435163055389
0,24,-0.016595097305389307,-0.0032474292990158195,0.024969372820040837
0,25,-0.020771525331871023,0.020722783348233232,-0.018871958155445241
0,26,-0.025066961750494613,0.01776120907892699,-0.0
0,27,-0.0,-0.0,-0.033643578452960364
0,28,-0.028571731428042021,0.016416881500872497,-0.0
0,29,0.022981177716021081,0.013268426021707974,0.021198366963511555
0,30,-0.011201513650854564,-0.03212581909613281,-0.0043563632116779081
0,31,0.011555801723173578,-0.01446352645836594,0.026510176525369456
1,1,0.24497563058473348
1,2,0.02813573506247749
1,4,-0.035173748291364826
1,7,0.0064506799425503303
1,8,-0.032737895170803978,-0.0035298184967281236
1,9,0.0033639737505824401,0.033463107457367636
1,10,0.020886016999539972,-0.023092129216378474
1,11,0.0,-0.030300880990932304
1,12,-0.029985846182151027,-0.0053159214160179323
1,13,-0.0,0.031272443406973417
1,14,-0.028879044355341145,-0.0068520476185166181
1,15,0.016576509969012707,-0.027116265539736898
1,16,0.0,-0.035518534829721282
1,17,-0.020026858047924503,0.026369083189513073
1,18,-0.017518193191005105,-0.024183846310595732
1,19,-0.013188311105104275,0.028346503481209019
1,20,0.011675687026209115,-0.029632670405822237
1,21,0.0,0.033983837997025874
1,23,-0.015864941747154918,-0.026110378887635188
1,24,0.019124403564330591,0.015663669446147853,-0.021652099300601413
1,25,0.026426910838614478,-0.0,-0.023577919622083936
1,26,-0.020930810052226925,-0.01800701847314317,0.017301568925397796
1,28,0.017594220817163535,0.0052701077664935982,0.027118206594620397
1,29,0.012235367880789254,-0.0089302380075802889,0.027587446333056435
1,30,-0.0098138781984584752,0.032932257305709083,-0.008746436384055041
1,31,0.022599927991909314,0.012844329009055692,-0.023501763561105535
2,2,0.26993969646043459
2,3,0.028380653075054794
2,5,-0.028784682457761994
2,6,0.028587855394202926
2,7,-0.031006175215435958
2,8,0.029755622909692334,0.0059281014297686528
2,9,0.025769687618157254,0.013143003758593173
2,10,0.030905149765500753,0.0
2,11,-0.015417896505928771,0.024432846372290269
2,12,0.028040687291658511,0.0059273786729181939
2,13,0.018652322171102159,0.024263779582527237
2,14,-0.021610019447209181,0.022124992364052715
2,15,-0.0,0.030780997370922096
2,16,0.020471295917471544,0.021414462857482851
2,17,-0.0220226407727264,0.017785198660988204
2,18,0.027794271544587267,0.0066149592752889818
2,19,-0.0065963705948288718,-0.030365219944569914
2,20,0.029202640440633469,0.0
2,21,-0.030068268973713536,0.0
2,22,-0.026925820518469677,0.015715411824983636
2,23,-0.031163639183314596,-0.0012080087315647155
2,24,0.0,-0.02918797607059314,-0.0084347493061312437
2,25,-0.013846380268173442,0.024111097912475232,0.011223143644006157
2,26,-0.025417743830024819,-0.015967473594326206,-0.0
2,27,-0.022601026688000705,0.019711358121645085,0.0021887718615609553
2,28,-0.023962477468034225,-0.01536931477500144,-0.0065453583854714953
2,29,-0.01741130105112634,-0.023149468916121317,0.0068320185242026505
2,30,-0.014525952972363698,0.0031162077865506928,-0.026979302001716408
2,31,-0.0071760746003875775,0.029535596392258223,-0.002575431312326524
3,3,-0.86459116007172065
3,4,-0.034678365499839596
3,5,-0.032849019752615533
3,6,0.038087285431561695
3,9,0.012928021495433152,-0.030401705639610109
3,11,-0.030585612993160274,0.0050454789189063338
3,12,-0.024552658827410007,0.02099565330995869
3,13,-0.027557907108735583,-0.012122186706847964
3,14,-0.014284342344612585,-0.025630120840114321
3,15,0.021383546238326622,0.024828129846202592
3,16,-0.026600771153255147,-0.023773730368545902
3,18,0.01456828000422385,0.027412354065601881
3,19,-0.015983716314422015,0.027497052608040747
3,20,0.030383071470208255,-0.009686482347879808
3,21,0.021627181277785439,-0.023789112605760505
3,22,-0.0042277343980169245,0.031552382611514419
3,23,-0.018791003911352765,0.025945578564739807
3,24,0.0011612970312807368,0.024973990530900641,0.020169504352136325
3,25,-0.021039371263610891,0.008340067624170628,-0.026573663266975706
3,26,0.014030902906618571,-0.0074838364335649285,-0.029075810880461274
3,27,-0.011030435382609673,-0.016903661913116447,-0.025060801156297878
3,28,-0.010848555043729917,-0.010593949813908659,0.027301668694885407
3,29,-0.033190536201350096,-0.0,-0.0
4,4,-0.47176420012820497
4,5,0.031802286487742366
4,6,-0.031982548568160629
4,7,0.032118345689336698
4,8,-0.032380800741815846,0.014132218304076813
4,9,-0.0,0.034666100313769627
4,10,-0.011725696135163081,-0.027315833146380284
4,12,-0.032216737517681178,0.0
4,13,0.028613873148804741,-0.017011056697741091
4,14,0.0,0.031205571000927711
4,15,0.029747033638446108,-0.012954426659342183
4,17,-0.022790844436564209,0.026505202669437782
4,18,-0.020512444836330537,-0.022606431263069854
4,19,-0.019131885209671823,-0.025788298077929577
4,20,-0.0,-0.032350190502834254
4,21,-0.025465044810228966,0.022692376851536591
4,22,0.024608062005623384,-0.020386790819079251
4,23,-0.015995610424141767,-0.02541006465043838
4,24,0.030192076772750542,-0.0017761594419948555,0.011740191124731151
4,25,-0.0025235572953088148,0.035222615404294902,-0.0
4,26,0.0041194471031199276,-0.00021166325133663099,-0.031276136270189554
4,27,0.02501446590503402,0.0041225702992583324,-0.018862662004759268
4,28,0.010488158065495554,0.018283734297461503,-0.0256221981898705
4,31,0.026095446064469788,-0.0091668874429197342,0.020010059782057152
5,5,0.040266228022968864
5,7,0.032898503938260999
5,8,-0.030011775938606173,-0.0016640232663075786
5,9,0.027824137685155102,-0.016149264362037188
5,10,0.0039064347658359193,-0.030313037929322828
5,11,0.0094633643872995277,-0.030817944120672784
5,12,0.024644775118172233,-0.017317131447014637
5,13,0.0,0.031416865210884735
5,14,-0.029118450807847196,-0.0015425109576896836
5,15,-0.0063927584064775306,0.031134225638209116
5,16,-0.022439935128970787,0.020995061092692859
5,18,-0.0008270965879554269,-0.030126457521950315
5,19,-0.03015734104143376,-0.0030314255331898481
5,20,-0.0084047939559162895,-0.029571506328610369
5,21,-0.0,0.03059391647405155
5,22,0.025145050921396357,-0.021707769999499534
